event_id,topic,article_id_1,article_id_2,outlet_1,outlet_2,frame_1,frame_2,pair_type,is_cross_frame,S_raw,L_raw,E_raw,M_raw,C_raw,S_z,L_z,E_z,M_z,C_z,E_n_shared
env_003,environment,art_205,art_212,RT News,Reuters,neutral,concern,cross_frame,1,0.14516666666666667,0.0,0.010606060606060607,0.24697762727737427,0.89,0.1252458794263929,-1.0482798256041808,-1.040833552749133,-0.3023240008948448,0.5011671305487593,11
env_003,environment,art_206,art_207,BBC,The Guardian,concern,concern,within_frame,0,0.07373333333333332,0.0,0.053260869565217396,0.30757445096969604,0.7927927927927928,-0.6110750316073645,-1.0482798256041808,0.022328490463026884,0.2170388204125243,-0.7612529288407544,23
env_003,environment,art_206,art_208,BBC,Al Jazeera,concern,concern,within_frame,0,0.11043333333333333,0.0,0.0625,0.4031982421875,0.8360655737704918,-0.2327785672825083,-1.0482798256041808,0.25261185194643276,1.0366105234303236,-0.1992737474476494,20
env_003,environment,art_206,art_209,BBC,CNN,concern,concern,within_frame,0,0.152,0.0,0.052192982456140354,0.35881054401397705,0.8515625,0.19568255080386382,-1.0482798256041808,-0.00428836865579822,0.6561727587086403,0.0019832487471769665,19
env_003,environment,art_206,art_210,BBC,Le Monde,concern,concern,within_frame,0,0.15843333333333337,1.0,0.08101851851851853,0.48061901330947876,0.8363636363636364,0.2619960999543613,1.2269432859602687,0.7141819882530421,1.7001679125414284,-0.19540283903097933,18
env_003,environment,art_206,art_211,BBC,Straits Times,concern,concern,within_frame,0,0.11960000000000003,0.0,0.03711111111111111,0.30531615018844604,0.8863636363636364,-0.13829034958102254,-1.0482798256041808,-0.38020080492992825,0.19768339229527052,0.45394204786538683,15
env_003,environment,art_206,art_212,BBC,Reuters,concern,concern,within_frame,0,0.1830333333333333,0.0,0.032870370370370376,0.3222915530204773,0.8421052631578947,0.515568116913256,-1.0482798256041808,-0.4859003661441415,0.34317605297395193,-0.12083691900460358,18
env_003,environment,art_207,art_208,The Guardian,Al Jazeera,concern,concern,within_frame,0,0.1233,0.0,0.055092592592592596,0.259405255317688,0.8548387096774194,-0.10015146898151406,-1.0482798256041808,0.06798379742378925,-0.19580937573976845,0.04453104879583028,18
env_003,environment,art_207,art_209,The Guardian,CNN,concern,concern,within_frame,0,0.07826666666666668,0.0,0.05694444444444444,0.2539631128311157,0.9111111111111111,-0.5643463130349933,-1.0482798256041808,0.11414081105445005,-0.24245285147925694,0.7753349716827805,12
env_003,environment,art_207,art_210,The Guardian,Le Monde,concern,concern,within_frame,0,0.13136666666666666,1.0,0.07500000000000001,0.4144597053527832,0.8363636363636364,-0.017001837404207038,1.2269432859602687,0.5641716939533942,1.1331301910496612,-0.19540283903097933,18
env_003,environment,art_207,art_211,The Guardian,Straits Times,concern,concern,within_frame,0,0.11413333333333332,0.0,0.02,0.2430235743522644,0.9029850746268657,-0.19463968668299966,-1.0482798256041808,-0.8066916108772348,-0.33621336930812556,0.6698029668472193,13
env_003,environment,art_207,art_212,The Guardian,Reuters,concern,concern,within_frame,0,0.10930000000000002,0.0,0.03935185185185186,0.26414990425109863,0.8421052631578947,-0.24446074692560074,-1.0482798256041808,-0.3243508184368283,-0.15514397273645245,-0.12083691900460358,18
env_003,environment,art_208,art_209,Al Jazeera,CNN,concern,concern,within_frame,0,0.1349,0.0,0.04973118279569893,0.2866669297218323,0.75,0.019419075600729155,-1.0482798256041808,-0.06564820171659187,0.037844787455146946,-1.3169985527610686,31
env_003,environment,art_208,art_210,Al Jazeera,Le Monde,concern,concern,within_frame,0,0.12133333333333335,1.0,0.10233333333333335,0.30262237787246704,0.7747747747747747,-0.12042348659746903,1.2269432859602687,1.2454492151419492,0.17459562787563454,-0.9952510862808871,25
env_003,environment,art_208,art_211,Al Jazeera,Straits Times,concern,concern,within_frame,0,0.0825,0.0,0.017083333333333336,0.2544965147972107,0.8848920863309353,-0.5207099361328529,-1.0482798256041808,-0.8793889073455257,-0.23788117373904094,0.43483117807445465,16
env_003,environment,art_208,art_212,Al Jazeera,Reuters,concern,concern,within_frame,0,0.07926666666666667,0.0,0.02416666666666667,0.3133620023727417,0.8333333333333334,-0.5540385074675587,-1.0482798256041808,-0.7028383302082478,0.26664272441266224,-0.23475707460045636,20
env_003,environment,art_209,art_210,CNN,Le Monde,concern,concern,within_frame,0,0.10023333333333333,1.0,0.10303030303030303,0.37884753942489624,0.8151260504201681,-0.33791818407034296,1.2269432859602687,1.2628210366356702,0.8279056950746829,-0.4712131958792461,22
env_003,environment,art_209,art_211,CNN,Straits Times,concern,concern,within_frame,0,0.12573333333333334,0.0,0.0605,0.25335031747817993,0.8571428571428572,-0.07506914210075616,-1.0482798256041808,0.20276227722531898,-0.24770499348922015,0.0744547763025759,20
env_003,environment,art_209,art_212,CNN,Reuters,concern,concern,within_frame,0,0.05563333333333333,0.0,0.039705882352941174,0.2595037817955017,0.8671875,-0.7976463123779337,-1.0482798256041808,-0.3155266834780257,-0.1949649257113209,0.20490352590229166,17
env_003,environment,art_210,art_211,Le Monde,Straits Times,concern,concern,within_frame,0,0.03883333333333334,1.0,0.034215686274509806,0.3216990828514099,0.8629032258064516,-0.970817445910838,1.2269432859602687,-0.45236865330069087,0.3380981139039165,0.14926409506943777,17
env_003,environment,art_210,art_212,Le Monde,Reuters,concern,concern,within_frame,0,0.0646,1.0,0.07916666666666666,0.3367300033569336,0.7884615384615384,-0.7052196557899353,1.2269432859602687,0.6680249746223808,0.4669250194234665,-0.8175024859177096,22
env_003,environment,art_211,art_212,Straits Times,Reuters,concern,concern,within_frame,0,0.0901,0.0,0.026521739130434784,0.24984073638916016,0.8114754098360656,-0.4423706138203486,-1.0482798256041808,-0.6441386498301247,-0.27778488588185163,-0.5186236918229122,23
env_004,environment,art_213,art_214,RT News,Al Jazeera,skeptical,concern,cross_frame,1,0.23053333333333334,1.0,0.04791666666666667,0.49260973930358887,0.9166666666666666,1.005188881366408,1.2269432859602687,-0.11087463039502174,1.8029379407766497,0.8474844035601544,8
env_004,environment,art_213,art_215,RT News,Reuters,skeptical,concern,cross_frame,1,0.30229999999999996,0.0,0.07708333333333334,0.4499972462654114,0.9069767441860466,1.7449457275893099,-1.0482798256041808,0.6160983342878875,1.437715091479802,0.7216423712158985,8
env_004,environment,art_213,art_216,RT News,CNN,skeptical,concern,cross_frame,1,0.2803333333333333,0.5455,0.18703703703703703,0.37820369005203247,0.898876404494382,1.5185175986246597,0.19285438175422637,3.3566710186083784,0.8223873954937451,0.6164440879977767,9
env_004,environment,art_213,art_217,RT News,BBC,skeptical,concern,cross_frame,1,0.4443333333333334,1.0,0.1277777777777778,0.5034888386726379,0.96,3.2089977116839634,1.2269432859602687,1.87964658242723,1.8961804475172874,1.4102499722036725,3
env_004,environment,art_213,art_218,RT News,Fox News,skeptical,skeptical,within_frame,0,0.2513666666666667,0.5,0.22051282051282056,0.40202027559280396,0.8712871287128713,1.219934830687966,0.08933173017804394,4.191047803470327,1.0265144158004331,0.2581449847598217,13
env_004,environment,art_213,art_219,RT News,Global Times,skeptical,neutral,cross_frame,1,0.21636666666666668,0.6667000000000001,0.07802083333333334,0.5117047727108002,0.8279569892473118,0.8591616358277488,0.46861142287583785,0.6394653224384097,1.9665975159663034,-0.3045791054495295,16
env_004,environment,art_213,art_220,RT News,Straits Times,skeptical,concern,cross_frame,1,0.19840000000000002,0.0,0.07166666666666667,0.4487597346305847,0.8981481481481481,0.6739647291328376,-1.0482798256041808,0.48108906941820434,1.4271086356476013,0.6069862973022411,11
env_004,environment,art_213,art_221,RT News,South China Morning Post,skeptical,concern,cross_frame,1,0.2651333333333334,0.0,0.06547619047619048,0.5083437860012054,0.8793103448275862,1.3618389539996518,-1.0482798256041808,0.326792766709995,1.937791195213672,0.3623416719709149,7
env_004,environment,art_213,art_222,RT News,The Guardian,skeptical,concern,cross_frame,1,0.39846666666666675,0.18179999999999996,0.06987179487179486,0.41834014654159546,0.8333333333333334,2.736213029657622,-0.634644263921764,0.43635227159156337,1.1663886485221477,-0.23475707460045636,13
env_004,environment,art_213,art_223,RT News,Le Monde,skeptical,concern,cross_frame,1,0.2563,0.0,0.09430555555555557,0.5165578424930573,0.8956521739130435,1.2707866714873104,-1.0482798256041808,1.0453585610530343,2.008192171602255,0.574571335154436,12
env_004,environment,art_213,art_224,RT News,News24,skeptical,neutral,cross_frame,1,0.10316666666666668,0.0,0.044000000000000004,0.5341487228870392,0.9572649572649573,-0.3076819544058674,-1.0482798256041808,-0.2084967142238695,2.158959962948661,1.3747302518948123,5
env_004,environment,art_213,art_225,RT News,The Hindu,skeptical,concern,cross_frame,1,0.35376666666666673,0.0,0.071875,0.47068727016448975,0.9238095238095239,2.2754541207932872,-1.0482798256041808,0.48628173345165343,1.6150449997222338,0.940247958831065,8
env_004,environment,art_214,art_215,Al Jazeera,Reuters,concern,concern,within_frame,0,0.07176666666666666,1.0,0.008333333333333333,0.23930823802947998,0.8703703703703703,-0.6313470492233195,1.2269432859602687,-1.0974807967503986,-0.36805674718061243,0.2462391379153703,14
env_004,environment,art_214,art_216,Al Jazeera,CNN,concern,concern,within_frame,0,0.14979999999999996,0.4545,0.15902777777777777,0.27243536710739136,0.8947368421052632,0.17300537855550696,-0.01419092139813848,2.658546187444632,-0.08413098719234618,0.5626840145705203,12
env_004,environment,art_214,art_217,Al Jazeera,BBC,concern,concern,within_frame,0,0.21380000000000002,0.0,0.06333333333333334,0.36652672290802,0.8958333333333334,0.832704934871333,-1.0482798256041808,0.27338250808023035,0.7223065293575848,0.5769240340200024,10
env_004,environment,art_214,art_218,Al Jazeera,Fox News,concern,skeptical,cross_frame,1,0.1925,0.5,0.07166666666666667,0.5516384840011597,0.9242424242424242,0.6131486762849723,0.08933173017804394,0.48108906941820434,2.30886108189745,0.9458699924838463,10
env_004,environment,art_214,art_219,Al Jazeera,Global Times,concern,neutral,cross_frame,1,0.18583333333333338,0.3333,0.0417948717948718,0.26342225074768066,0.8951612903225806,0.5444299725020741,-0.2899479625197498,-0.26345906583945655,-0.16138054015767908,0.5681962801638677,13
env_004,environment,art_214,art_220,Al Jazeera,Straits Times,concern,concern,within_frame,0,0.1345333333333333,1.0,0.05153846153846154,0.22742092609405518,0.9029850746268657,0.01563954689266958,1.2269432859602687,-0.02060216335197921,-0.46994043494435367,0.6698029668472193,13
env_004,environment,art_214,art_221,Al Jazeera,South China Morning Post,concern,concern,within_frame,0,0.20126666666666662,1.0,0.02,0.2289702296257019,0.8795180722891567,0.7035137717594833,1.2269432859602687,-0.8066916108772348,-0.4566616753621171,0.36503940727169015,10
env_004,environment,art_214,art_222,Al Jazeera,The Guardian,concern,concern,within_frame,0,0.20126666666666668,0.8182,0.028431372549019607,0.2615266442298889,0.8333333333333334,0.7035137717594838,0.8133077242778518,-0.5965414429352847,-0.1776273908864856,-0.23475707460045636,17
env_004,environment,art_214,art_223,Al Jazeera,Le Monde,concern,concern,within_frame,0,0.09243333333333333,1.0,0.10822222222222222,0.24786585569381714,0.8928571428571429,-0.41831906749633424,1.2269432859602687,1.3922285184874503,-0.2947111791622826,0.5382725526571236,15
env_004,environment,art_214,art_224,Al Jazeera,News24,concern,neutral,cross_frame,1,0.1870333333333333,1.0,0.072,0.4703121781349182,0.9285714285714286,0.5567993391829951,1.2269432859602687,0.4893973318717231,1.611830163649021,1.0020903290116712,10
env_004,environment,art_214,art_225,Al Jazeera,The Hindu,concern,concern,within_frame,0,0.2032333333333333,1.0,0.0,0.16871392726898193,0.872,0.7237857893754384,1.2269432859602687,-1.3051873580883726,-0.9731059588518692,0.26740297126606694,16
env_004,environment,art_215,art_216,Reuters,CNN,concern,concern,within_frame,0,0.07803333333333332,0.5455,0.16439393939393937,0.23613786697387695,0.8952380952380953,-0.566751467667395,0.19285438175422637,2.7922966246698424,-0.3952293406549771,0.5691937377474267,11
env_004,environment,art_215,art_217,Reuters,BBC,concern,concern,within_frame,0,0.14203333333333334,1.0,0.05555555555555556,0.27882885932922363,0.9333333333333333,0.09294808864843074,1.2269432859602687,0.0795230508314545,-0.02933368997430278,1.0639326991922773,6
env_004,environment,art_215,art_218,Reuters,Fox News,concern,skeptical,cross_frame,1,0.26426666666666665,0.5,0.25,0.42108482122421265,0.935483870967742,1.3529055225078743,0.08933173017804394,4.926009482050849,1.1899126865801952,1.0918615115319066,8
env_004,environment,art_215,art_219,Reuters,Global Times,concern,neutral,cross_frame,1,0.21260000000000004,0.6667000000000001,0.04944444444444445,0.36345458030700684,0.8956521739130435,0.8203355681904115,0.46861142287583785,-0.07279509414972642,0.6959758316163608,0.574571335154436,12
env_004,environment,art_215,art_220,Reuters,Straits Times,concern,concern,within_frame,0,0.1172333333333333,0.0,0.07814814814814815,0.2785881757736206,0.9296875,-0.16268548942395208,-1.0482798256041808,0.6426386171255174,-0.031396538864122005,1.0165846345227505,9
env_004,environment,art_215,art_221,Reuters,South China Morning Post,concern,concern,within_frame,0,0.12949999999999998,0.0,0.005555555555555556,0.259615421295166,0.922077922077922,-0.03624307446341878,-1.0482798256041808,-1.16671631719639,-0.19400808668937156,0.9177598242199345,6
env_004,environment,art_215,art_222,Reuters,The Guardian,concern,concern,within_frame,0,0.12949999999999998,0.18179999999999996,0.018333333333333333,0.31647396087646484,0.898989898989899,-0.03624307446341878,-0.634644263921764,-0.8482329231448297,0.2933146760068826,0.6179180294048738,10
env_004,environment,art_215,art_223,Reuters,Le Monde,concern,concern,within_frame,0,0.14600000000000002,0.0,0.08733333333333333,0.33842968940734863,0.9259259259259259,0.1338357173992554,-1.0482798256041808,0.8715774047335955,0.481492676417544,0.9677334566891118,10
env_004,environment,art_215,art_224,Reuters,News24,concern,neutral,cross_frame,1,0.2588,0.0,0.06916666666666667,0.5115747153759003,0.9393939393939394,1.2965561854058973,-1.0482798256041808,0.41877710101681204,1.9654828214943902,1.1426411703312316,8
env_004,environment,art_215,art_225,Reuters,The Hindu,concern,concern,within_frame,0,0.13146666666666662,0.0,0.013333333333333332,0.2461363673210144,0.9173553719008265,-0.01597105684746396,-1.0482798256041808,-0.9728568599476141,-0.30953426568704606,0.8564285480077639,10
env_004,environment,art_216,art_217,CNN,BBC,concern,concern,within_frame,0,0.164,0.4545,0.13472222222222222,0.33090728521347046,0.9361702127659575,0.3193762176130812,-0.01419092139813848,2.052735383542208,0.4170197085771192,1.100774962278596,6
env_004,environment,art_216,art_218,CNN,Fox News,concern,skeptical,cross_frame,1,0.27563333333333334,0.045499999999999985,0.2441666666666667,0.45823198556900024,0.9206349206349207,1.4700709124577165,-0.9447571740279984,4.780614889114268,1.508293335962681,0.8990197120439943,10
env_004,environment,art_216,art_219,CNN,Global Times,concern,neutral,cross_frame,1,0.22396666666666665,0.12120000000000003,0.08911764705882354,0.3420293927192688,0.8508771929824561,0.9375009581402528,-0.7725227844825695,0.9160510449259619,0.5123449877109696,-0.00691676340874937,17
env_004,environment,art_216,art_220,CNN,Straits Times,concern,concern,within_frame,0,0.09526666666666667,0.5455,0.10807692307692308,0.2517821788787842,0.8984375,-0.3891136183886023,0.19285438175422637,1.3886069681871989,-0.2611451845348502,0.610744080212521,13
env_004,environment,art_216,art_221,CNN,South China Morning Post,concern,concern,within_frame,0,0.08853333333333331,0.5455,0.1729166666666667,0.28947997093200684,0.84,-0.45851950920933,0.19285438175422637,3.0047237896745895,0.06195478085658785,-0.1481777563476083,12
env_004,environment,art_216,art_222,CNN,The Guardian,concern,concern,within_frame,0,0.11813333333333335,0.3637,0.0659090909090909,0.26485323905944824,0.892156862745098,-0.15340846441326025,-0.22078117992819046,0.3375827179483311,-0.1491158358122655,0.5291780864540918,11
env_004,environment,art_216,art_223,CNN,Le Monde,concern,concern,within_frame,0,0.15736666666666665,0.5455,0.09468750000000001,0.3154371976852417,0.8796992481203008,0.25100110734909703,0.19285438175422637,1.0548784451143578,0.28442879349338196,0.36739231926334226,16
env_004,environment,art_216,art_224,CNN,News24,concern,neutral,cross_frame,1,0.2501666666666667,0.5455,0.13227272727272726,0.4419563412666321,0.9172932330827068,1.2075654640070446,0.19285438175422637,1.991682242785288,1.368798160664504,0.8556215575312881,11
env_004,environment,art_216,art_225,CNN,The Hindu,concern,concern,within_frame,0,0.07343333333333334,0.5455,0.09807692307692308,0.273171603679657,0.8934426229508197,-0.6141673732775947,0.19285438175422637,1.1393590945816297,-0.07782085606628202,0.5458761227612957,13
env_004,environment,art_217,art_218,BBC,Fox News,concern,skeptical,cross_frame,1,0.2596333333333333,0.5,0.15740740740740738,0.49026328325271606,0.9158878504672897,1.30514602337876,0.08933173017804394,2.6181588005178034,1.782826952107627,0.8373699972222051,9
env_004,environment,art_217,art_219,BBC,Global Times,concern,neutral,cross_frame,1,0.22796666666666668,0.3333,0.07047619047619048,0.47503364086151123,0.9326923076923077,0.9787321804099922,-0.2899479625197498,0.45141670351277957,1.6522968424774636,1.055607764744888,7
env_004,environment,art_217,art_220,BBC,Straits Times,concern,concern,within_frame,0,0.2592666666666667,1.0,0.1711111111111111,0.3758658170700073,0.9745762711864406,1.3013664946707009,1.2269432859602687,2.9597207013846942,0.8023499705295599,1.5995505155022742,3
env_004,environment,art_217,art_221,BBC,South China Morning Post,concern,concern,within_frame,0,0.25253333333333333,1.0,0.11666666666666667,0.39802730083465576,0.9692307692307692,1.231960603849973,1.2269432859602687,1.602704500643264,0.9922914564200767,1.530129028246079,2
env_004,environment,art_217,art_222,BBC,The Guardian,concern,concern,within_frame,0,0.2008,0.8182,0.05555555555555556,0.3600015640258789,0.9310344827586207,0.6987034624946808,0.8133077242778518,0.0795230508314545,0.6663807444729711,1.0340777618637083,6
env_004,environment,art_217,art_223,BBC,Le Monde,concern,concern,within_frame,0,0.18803333333333336,1.0,0.15555555555555556,0.4433196783065796,0.9512195121951219,0.5671071447504304,1.2269432859602687,2.572001786887143,1.3804830399752608,1.296218674992603,6
env_004,environment,art_217,art_224,BBC,News24,concern,neutral,cross_frame,1,0.4008333333333334,1.0,0.08444444444444443,0.5361491143703461,0.9752066115702479,2.7606081695005504,1.2269432859602687,0.7995724634697642,2.1761049039073592,1.6077366816068652,3
env_004,environment,art_217,art_225,BBC,The Hindu,concern,concern,within_frame,0,0.20276666666666668,1.0,0.10555555555555556,0.4006025791168213,0.944954128440367,0.718975480110636,1.2269432859602687,1.3257624188592987,1.0143636330257055,1.2148507768807295,6
env_004,environment,art_218,art_219,Fox News,Global Times,skeptical,neutral,cross_frame,1,0.11833333333333335,0.16670000000000001,0.2355555555555556,0.5827676951885223,0.9111111111111111,-0.15134690329977338,-0.669000132906387,4.565984775731695,2.575663101578065,0.7753349716827805,12
env_004,environment,art_218,art_220,Fox News,Straits Times,skeptical,concern,cross_frame,1,0.19369999999999998,0.5,0.18583333333333335,0.43615788221359253,0.9463087248322147,0.6255180429658938,0.08933173017804394,3.3266689597484493,1.3191007694561352,1.2324427816978216,8
env_004,environment,art_218,art_221,Fox News,South China Morning Post,skeptical,concern,cross_frame,1,0.26043333333333335,0.5,0.18095238095238098,0.47776317596435547,0.9270833333333334,1.313392267832708,0.08933173017804394,3.2050122595362076,1.6756911223339226,0.9827645883302318,7
env_004,environment,art_218,art_222,Fox News,The Guardian,skeptical,concern,cross_frame,1,0.39376666666666665,0.31820000000000004,0.20185185185185187,0.47666090726852417,0.925,2.6877663434906776,-0.32430383150437286,3.725927127653666,1.6662438057119744,0.9557085513762166,9
env_004,environment,art_218,art_223,Fox News,Le Monde,skeptical,concern,cross_frame,1,0.11826666666666667,0.5,0.18666666666666665,0.5534336864948273,0.935483870967742,-0.15203409033760243,0.08933173017804394,3.3474396158822457,2.324247390537376,1.0918615115319066,10
env_004,environment,art_218,art_224,Fox News,News24,skeptical,neutral,cross_frame,1,0.20786666666666667,0.5,0.2985185185185185,0.5346766710281372,0.9403973509933775,0.7715452885045533,0.08933173017804394,6.1353232391741646,2.1634848970847615,1.1556723741621837,9
env_004,environment,art_218,art_225,Fox News,The Hindu,skeptical,concern,cross_frame,1,0.3290666666666667,0.5,0.16296296296296295,0.5029363334178925,0.9366197183098591,2.0208513232776477,0.08933173017804394,2.7566298414097865,1.8914450394479017,1.1066126448098785,9
env_004,environment,art_219,art_220,Global Times,Straits Times,neutral,concern,cross_frame,1,0.14203333333333334,0.6667000000000001,0.07642857142857143,0.31866389513015747,0.8985507246376812,0.09294808864843074,0.46861142287583785,0.5997785330399037,0.312084148780743,0.6122145170035,14
env_004,environment,art_219,art_221,Global Times,South China Morning Post,neutral,concern,cross_frame,1,0.20876666666666668,0.6667000000000001,0.11600000000000002,0.22676301002502441,0.8863636363636364,0.7808223135152447,0.46861142287583785,1.5860879757362267,-0.4755792972637753,0.45394204786538683,10
env_004,environment,art_219,art_222,Global Times,The Guardian,neutral,concern,cross_frame,1,0.3421,0.48490000000000005,0.06733333333333334,0.32492244243621826,0.8623853211009174,2.155196389173214,0.05497586119342087,0.373081657522458,0.36572486108384067,0.14253811962067303,15
env_004,environment,art_219,art_223,Global Times,Le Monde,neutral,concern,cross_frame,1,0.09340000000000002,0.6667000000000001,0.12000000000000004,0.35817980766296387,0.896551724137931,-0.4083548554478136,0.46861142287583785,1.6857871251784546,0.6507668481212042,0.5862537019351798,15
env_004,environment,art_219,art_224,Global Times,News24,neutral,neutral,within_frame,0,0.23953333333333338,0.6667000000000001,0.07250000000000001,0.4770389199256897,0.9455782312925171,1.0979591314733215,0.46861142287583785,0.5018597255520019,1.6694836738791943,1.2229559367995515,8
env_004,environment,art_219,art_225,Global Times,The Hindu,neutral,concern,cross_frame,1,0.27740000000000004,0.6667000000000001,0.06235294117647059,0.18827354907989502,0.8682170542635659,1.4882813689601848,0.46861142287583785,0.2489464420404686,-0.8054644927083532,0.21827424183886882,17
env_004,environment,art_220,art_221,Straits Times,South China Morning Post,concern,concern,within_frame,0,0.06673333333333333,0.0,0.034999999999999996,0.23583614826202393,0.875,-0.6832296705794079,-1.0482798256041808,-0.4328198004688817,-0.397815309223641,0.30636366447984903,12
env_004,environment,art_220,art_222,Straits Times,The Guardian,concern,concern,within_frame,0,0.20006666666666664,0.18179999999999996,0.06153846153846155,0.32216644287109375,0.8925619834710744,0.6911444050785617,-0.634644263921764,0.22864571025358987,0.34210375980413255,0.5344393478938625,13
env_004,environment,art_220,art_223,Straits Times,Le Monde,concern,concern,within_frame,0,0.14209999999999998,0.0,0.05739130434782609,0.2569277286529541,0.8435374149659864,0.09363527568625936,-1.0482798256041808,0.12527869912619663,-0.21704374348474761,-0.10223770992772825,23
env_004,environment,art_220,art_224,Straits Times,News24,concern,neutral,cross_frame,1,0.16823333333333337,0.0,0.09230769230769233,0.30118340253829956,0.9144736842105263,0.3630125945152221,-1.0482798256041808,0.9955622444245712,0.16226246841599715,0.8190043646611915,13
env_004,environment,art_220,art_225,Straits Times,The Hindu,concern,concern,within_frame,0,0.1687,0.0,0.05333333333333334,0.21593618392944336,0.8444444444444444,0.36782290378002447,-1.0482798256041808,0.024134634474661406,-0.5683737806075899,-0.09045821084570865,21
env_004,environment,art_221,art_222,South China Morning Post,The Guardian,concern,concern,within_frame,0,0.19333333333333333,0.18179999999999996,0.008333333333333333,0.22777611017227173,0.9189189189189189,0.6217385142578344,-0.634644263921764,-1.0974807967503986,-0.46689622579763923,0.8767341732401706,6
env_004,environment,art_221,art_223,South China Morning Post,Le Monde,concern,concern,within_frame,0,0.20883333333333332,0.0,0.08545454545454546,0.2667796015739441,0.8952380952380953,0.7815095005530733,-1.0482798256041808,0.824749016359216,-0.13260538180779113,0.5691937377474267,11
env_004,environment,art_221,art_224,South China Morning Post,News24,concern,neutral,cross_frame,1,0.23496666666666668,0.0,0.11714285714285715,0.48720604181289673,0.9326923076923077,1.0508868193820358,-1.0482798256041808,1.6145734470054343,1.756623969131746,1.055607764744888,7
env_004,environment,art_221,art_225,South China Morning Post,The Hindu,concern,concern,within_frame,0,0.16196666666666668,0.0,0.02,0.1282188892364502,0.8913043478260869,0.2984170129592972,-1.0482798256041808,-0.8066916108772348,-1.3201805399934847,0.5181065623808377,10
env_004,environment,art_222,art_223,The Guardian,Le Monde,concern,concern,within_frame,0,0.27549999999999997,0.18179999999999996,0.07785714285714286,0.2523731589317322,0.890625,1.468696538382058,-0.634644263921764,0.6353853721264137,-0.256080016941349,0.5092839416349637,14
env_004,environment,art_222,art_224,The Guardian,News24,concern,neutral,cross_frame,1,0.3683,0.18179999999999996,0.041666666666666664,0.4277401566505432,0.9541984732824428,2.4252608950400054,-0.634644263921764,-0.2666545513985024,1.246954187654845,1.334906137998904,6
env_004,environment,art_222,art_225,The Guardian,The Hindu,concern,concern,within_frame,0,0.06470000000000002,0.18179999999999996,0.01153846153846154,0.22853469848632812,0.8869565217391304,-0.7041888752331916,-0.634644263921764,-1.0175936577742546,-0.46039452252356067,0.46164178960724095,13
env_004,environment,art_223,art_224,Le Monde,News24,concern,neutral,cross_frame,1,0.2128,0.0,0.10722222222222222,0.3566203713417053,0.8838709677419355,0.822397129303898,-1.0482798256041808,1.3673037311268934,0.6374012424985345,0.42157001538081784,18
env_004,environment,art_223,art_225,Le Monde,The Hindu,concern,concern,within_frame,0,0.2108,0.0,0.08636363636363636,0.2847973108291626,0.8450704225352113,0.8017815181690284,-1.0482798256041808,0.8474079139597221,0.021820671277098493,-0.08232869739473708,22
env_004,environment,art_224,art_225,News24,The Hindu,neutral,concern,cross_frame,1,0.3102666666666667,0.0,0.06588235294117648,0.44446462392807007,0.8802816901408451,1.8270645786098743,-1.0482798256041808,0.3369162797836106,1.3902961316851512,0.37495643422242364,17
env_005,environment,art_226,art_227,BBC,Al Jazeera,concern,concern,within_frame,0,0.05039999999999997,0.2592,0.05,0.5169387757778168,0.9519230769230769,-0.8515904948475094,-0.45854199508667554,-0.058947990060528234,2.011457071863482,1.3053557981665669,5
env_005,environment,art_226,art_228,BBC,Reuters,concern,neutral,cross_frame,1,0.06880000000000003,0.5926,0.1,0.32684266567230225,0.9344262295081968,-0.661926872406709,0.300017390308912,1.1872913779673162,0.38218269660499377,1.0781260300534006,4
env_005,environment,art_226,art_229,BBC,The Hindu,concern,concern,within_frame,0,0.11636666666666666,0.1611999999999999,0.12000000000000002,0.45361876487731934,0.9418604651162791,-0.17161892091572864,-0.6815138600199918,1.6857871251784544,1.4687543771896896,1.1746736876552235,5
env_005,environment,art_226,art_230,BBC,Le Monde,concern,concern,within_frame,0,0.07806666666666666,0.2592,0.052000000000000005,0.32202839851379395,0.9295774647887324,-0.5664078741484805,-0.45854199508667554,-0.009098415339414414,0.3409206102179955,1.0151556184864465,5
env_005,environment,art_226,art_231,BBC,Fox News,concern,concern,within_frame,0,0.07623333333333332,0.07410000000000005,0.08333333333333334,0.20295333862304688,0.875,-0.5853055176887776,-0.879685793037255,0.7718782552913681,-0.6796470579193443,0.30636366447984903,7
env_005,environment,art_226,art_232,BBC,Straits Times,concern,neutral,cross_frame,1,0.23416666666666663,0.07410000000000005,0.042857142857142864,0.35166263580322266,0.9102564102564102,1.0426405749280874,-0.879685793037255,-0.2369821854930773,0.5949095183508144,0.7642350590862614,7
env_005,environment,art_226,art_233,BBC,Global Times,concern,concern,within_frame,0,0.1143,0.07410000000000005,0.13,0.49793362617492676,0.9479166666666666,-0.19292171908842712,-0.879685793037255,1.9350349987840227,1.8485678721383767,1.2533249578703838,5
env_005,environment,art_226,art_234,BBC,CNN,concern,concern,within_frame,0,0.03836666666666665,0.2115999999999999,0.04761904761904762,0.3272653818130493,0.8870967741935484,-0.9756277551756409,-0.5668426151971435,-0.11829272187137792,0.3858057090682424,0.46346323389026023,7
env_005,environment,art_226,art_235,BBC,Reuters,concern,concern,within_frame,0,0.1542,0.07410000000000005,0.05714285714285715,0.29773521423339844,0.9401709401709402,0.2183597230522204,-0.879685793037255,0.11908620537202101,0.13270876085657862,1.1527319999644299,7
